id,baseMean,baseMean1_M0,baseMean2_M2,FC_2over1,log2FC_2over1,pval,padj,X8533M0_S1,X8534M0_S4,X8535M0_S7,X8536M0_S10,X8533M2_S3,X8534M2_S6,X8535M2_S9,X8536M2_S12
5530601H04Rik,166.4601649,175.2319334,157.6883963,0.899883904,-0.152189207,0.31506146,0.703823593,188.6647436,189.0029847,164.7420717,158.5179336,173.8754933,180.7325476,145.9110492,130.2344951
Chad,4.941453189,3.523387901,6.359518476,1.804944177,0.851954219,0.315304203,0.704100066,2.107985962,3.150049746,3.787174061,5.048341835,5.763828507,6.161336849,7.092898227,6.420010322
Epn1,2032.974679,1968.661172,2097.288186,1.065337305,0.091310285,0.315274463,0.704100066,2038.422425,2012.881788,1995.84073,1827.499744,1934.725102,2054.805839,2398.412872,2001.208932
Atrx,6567.787489,6382.548292,6753.026685,1.058045529,0.08140171,0.315234471,0.704100066,6170.07491,6185.647684,6259.251929,6915.218646,7230.722862,6322.558497,6551.81142,6907.013962
Dstyk,3070.588463,2982.142854,3159.034071,1.059316815,0.083134128,0.315389398,0.704201734,3126.143181,2913.796015,2839.433752,3049.198469,3128.798241,3158.712025,3046.906424,3301.719594
Spata2,565.5260139,543.9099989,587.1420289,1.079483794,0.110341584,0.315576018,0.704529811,501.7006589,560.7088547,553.8742064,559.3562754,532.1934988,561.7085428,676.8651451,577.800929
Pcdh17,4.931681646,3.502219694,6.361143597,1.816317694,0.861016568,0.315642214,0.704588989,1.053992981,2.100033164,3.787174061,7.06767857,2.881914253,9.242005274,5.066355877,8.254298985
Unc13a,45.14143277,41.07259421,49.21027133,1.198129124,0.260783398,0.315721634,0.704677667,40.05173327,53.55084568,45.44608873,25.24170918,43.2287138,51.34447374,43.57066054,58.69723723
Usp28,762.793336,788.2792469,737.3074251,0.935337862,-0.096440507,0.315901899,0.704991378,718.8232129,790.6624862,853.0609572,790.5703314,720.4785634,690.0697271,818.7231097,719.9583004
1500011B03Rik,194.2338336,184.5037162,203.9639509,1.105473402,0.144664314,0.315998228,0.705044528,200.2586664,189.0029847,160.9548976,187.7983163,173.8754933,241.3190266,201.6409639,199.02032
Mir16-1,8.105534008,9.79373242,6.417335596,0.655249227,-0.609884349,0.316005143,0.705044528,7.377950866,6.300099492,11.36152218,14.13535714,4.803190422,5.134447374,11.14598293,4.585721658
Pvrl4,34.96097414,30.21220462,39.70974366,1.314361006,0.394361585,0.316048345,0.705052307,50.59166308,16.80026531,31.244186,22.21270408,55.7170089,28.7529053,39.51757584,34.8514846
Tbx6,34.46355808,30.93304325,37.99407291,1.228268186,0.2966256,0.316275654,0.705442431,27.4038175,36.75058037,30.29739249,29.28038265,37.46488529,35.94113162,35.46449114,43.10578359
Cdca5,36.54624868,32.81794668,40.27455067,1.227211168,0.295383517,0.316360391,0.705442431,35.83576135,28.35044771,23.66983788,43.41573978,37.46488529,40.04868952,49.65028759,33.93434027
Angptl2,3393.500267,3076.775548,3710.224986,1.205880939,0.270087472,0.316461641,0.705442431,2170.171548,2578.840725,3501.242419,4056.847499,2808.905759,3160.765804,4057.137786,4814.090597
Mrpl3,1644.915674,1594.021641,1695.809707,1.063856138,0.089303073,0.316425638,0.705442431,1690.604741,1596.025205,1552.741365,1536.715255,1809.842151,1734.416323,1620.220609,1618.759745
Klf3,580.9755216,601.9568516,559.9941916,0.930289588,-0.104248215,0.316395208,0.705442431,620.8018657,619.5097833,618.2561655,549.2595917,512.020099,539.1169743,640.3873828,548.4523103
Sdcbp2,6.74771597,8.394528189,5.100903751,0.607646271,-0.718696363,0.316338362,0.705442431,9.485936828,9.450149237,7.574348122,7.06767857,1.921276169,7.188226324,3.039813526,8.254298985
1600029D21Rik,140.9537501,126.7014384,155.2060618,1.224974742,0.292752003,0.316577744,0.705607301,114.8852349,141.7522386,94.67935153,155.4889285,109.5127416,197.1627792,111.4598293,202.6888973
Zfp498,314.6633364,300.65044,328.6762328,1.093217202,0.128580066,0.316615094,0.705607301,287.7400838,292.9546264,320.0162082,301.8908418,335.2626915,335.7928583,336.4060302,307.2433511
Myoz3,4.901414563,3.557625461,6.245203664,1.755441581,0.811833986,0.316695555,0.705627941,6.323957885,2.100033164,3.787174061,2.019336734,9.606380845,2.05377895,5.066355877,8.254298985
Nat6,394.276194,378.1680687,410.3843192,1.085190298,0.117948055,0.316742827,0.705627941,347.8176837,344.4054389,386.2917542,434.1573978,407.3105478,388.1642215,420.5075378,425.5549699
Impa2,135.8602785,146.1855504,125.5350066,0.858737449,-0.219710986,0.316743596,0.705627941,181.2867927,119.7018903,151.4869624,132.2665561,103.7489131,107.8233949,172.2560998,118.3116188
Rpl13a,5130.113978,5279.818684,4980.409272,0.943291725,-0.084224084,0.316934131,0.705963818,5571.406897,5139.831169,5194.109225,5213.927448,4547.660692,5395.277301,4777.573592,5201.125505
Eapp,1151.768678,1190.277396,1113.259959,0.935294548,-0.096507317,0.317095163,0.706233901,1263.737584,1134.017908,1190.119449,1173.234643,1232.498662,1095.69107,1013.271175,1111.57893
Dctn2,4715.100381,4852.754338,4577.446424,0.9432677,-0.084260828,0.317143745,0.7062535,4876.825522,4707.224337,4912.911551,4914.055943,4461.203264,4569.658163,4526.28234,4752.641927
1700012B15Rik,304.8583678,318.2471264,291.4696092,0.915859359,-0.126802022,0.317425923,0.706793229,300.3879995,342.3054057,300.1335443,330.161556,267.0573875,299.8517267,290.8088273,308.1604954
D030047H15Rik,6.200949521,7.868192859,4.533706182,0.576206794,-0.795341423,0.317547182,0.706895768,2.107985962,13.65021557,6.627554607,9.087015304,3.842552338,4.1075579,1.013271175,9.171443317
Tex15,1.870583499,2.761681231,0.979485767,0.354670103,-1.495450372,0.317551611,0.706895768,2.107985962,1.050016582,2.840380546,5.048341835,0.960638084,1.026889475,1.013271175,0.917144332
Triobp,1375.096942,1417.502268,1332.691616,0.940168948,-0.089008064,0.317596358,0.706906739,1382.838791,1361.871507,1455.221633,1470.077142,1373.712461,1255.885828,1452.017594,1249.15058
Spink2,1.866805659,2.713530993,1.020080325,0.375923595,-1.411488626,0.317843825,0.707368864,1.053992981,2.100033164,5.680761092,2.019336734,0,2.05377895,2.026542351,0
Egr3,4.282363152,2.870353792,5.694372511,1.983857365,0.988308303,0.317954218,0.707521203,3.161978943,6.300099492,0,2.019336734,3.842552338,12.3226737,2.026542351,4.585721658
2310030N02Rik,175.1711568,166.2385126,184.103801,1.107467807,0.147264761,0.317991983,0.707521203,161.2609261,191.1030179,142.9658208,169.6242857,172.9148552,214.6199003,168.2030151,180.6774333
Otud6a,0.99383264,0.262504145,1.725161135,6.571938633,2.716319009,0.318043934,0.707548115,0,1.050016582,0,0,0,0,5.066355877,1.834288663
Fbxw2,1999.206313,2059.781813,1938.630812,0.941182605,-0.087453439,0.318244797,0.707906262,2161.739604,1946.730743,1990.159969,2140.496938,2032.710187,2015.784039,1902.923267,1803.105756
Pdss2,220.814557,210.0530531,231.576061,1.102464628,0.140732368,0.318351912,0.707967116,217.1225541,177.4528023,237.6451723,207.9916836,274.7424922,206.4047845,225.9594721,219.1974953
Mfsd11,2434.070798,2360.397191,2507.744405,1.062424754,0.087360666,0.318349129,0.707967116,2331.432474,2409.788056,2275.144817,2425.223418,2548.572838,2630.890835,2444.010075,2407.503871
3200002M19Rik,368.0595198,383.3351325,352.7839071,0.920301525,-0.119821476,0.318398782,0.707982662,406.8412906,341.2553891,414.6955597,370.5482907,344.8690723,356.3306478,310.0609796,399.8749286
A430005L14Rik,653.0283017,629.8096205,676.2469829,1.07373238,0.102634457,0.318458186,0.708026072,690.3654025,619.5097833,657.0746996,552.2885968,679.1711257,720.8764114,617.0821458,687.8582488
Mctp2,10.03354515,7.647546133,12.41954417,1.623990749,0.699543414,0.318713296,0.708504525,8.431943847,8.400132655,5.680761092,8.077346937,25.93722828,7.188226324,10.13271175,6.420010322
Angel2,1919.866832,1979.877365,1859.8563,0.939379546,-0.090219915,0.318815081,0.708642061,1998.370692,2045.432302,1952.288228,1923.418239,1944.331483,1775.491902,1881.644573,1837.957241
Fam193b,615.1356097,585.0199952,645.2512243,1.102955847,0.141375039,0.319064321,0.709107272,540.6983992,632.1099823,652.340732,514.9308672,556.2094509,712.6612956,731.5817886,580.552362
Pear1,70.11860999,53.43084775,86.80637223,1.624648979,0.700128043,0.319227735,0.709115936,15.80989471,46.2007296,41.65891467,110.053852,31.70105679,83.17804747,70.92898227,161.4174024
Srp19,900.2132653,931.0403607,869.3861699,0.93377925,-0.098846564,0.319227993,0.709115936,836.8704268,906.1643102,909.8685682,1071.258137,901.0785232,823.5653589,833.9221773,918.9786203
Tbx10,28.51136653,32.16040324,24.86232983,0.773072702,-0.371323999,0.319225763,0.709115936,27.4038175,19.95031506,37.87174061,43.41573978,23.05531403,14.37645265,25.33177938,36.68577327
Sparc,67.44318312,76.28499721,58.60136903,0.768189961,-0.380464985,0.319201997,0.709115936,68.50954376,63.00099492,122.1363635,51.49308672,28.81914253,69.82848429,67.88916875,67.86868054
Rnft1,3874.395083,3762.143376,3986.646789,1.059674337,0.083620959,0.319447079,0.709513824,3603.602002,3544.855981,3763.504223,4136.6113,4298.855428,3865.211984,3727.824654,4054.69509
C1qc,9751.899048,9117.329823,10386.46827,1.139200673,0.188021904,0.319668728,0.709739737,10210.03001,10080.15919,9697.059183,6482.070917,10536.27851,11432.36052,11638.43272,7938.801335
Ddost,7591.597449,7812.275506,7370.919391,0.943504794,-0.083898247,0.319654365,0.709739737,8147.365742,7484.518196,7743.824161,7873.393926,7556.379172,7288.861493,7094.92477,7543.512128
Clcn4-2,6102.581699,6282.638243,5922.525156,0.942681231,-0.08515809,0.319617237,0.709739737,6654.911681,6152.047154,6087.882303,6235.711835,6549.63046,5983.68497,5391.615924,5765.169269
Ints8,1334.121563,1377.986122,1290.257004,0.936335267,-0.094902897,0.319918658,0.710117022,1452.402328,1355.571407,1367.169836,1336.800918,1464.012441,1163.465775,1270.642054,1262.907745
Mirlet7g,1.840681682,2.688719326,0.992644039,0.36918842,-1.437570793,0.319887442,0.710117022,2.107985962,0,6.627554607,2.019336734,0,1.026889475,2.026542351,0.917144332
Gpc2,28.28487939,32.15374137,24.41601741,0.759352298,-0.397158721,0.319973084,0.710149038,16.86388769,35.70056379,40.71212116,35.33839285,36.50424721,12.3226737,31.41140644,17.4257423
Slc4a1ap,1044.949331,1011.341798,1078.556863,1.066461275,0.09283158,0.320193297,0.710460143,1042.399058,947.1149569,955.3146569,1100.53852,1175.821015,1023.808806,1059.881649,1054.715981
Mrpl52,1236.33571,1276.343313,1196.328107,0.937309026,-0.09340332,0.320178456,0.710460143,1428.160489,1233.769484,1230.83157,1212.611709,1055.741255,1229.186701,1278.748223,1221.63625
Katnal1,290.9617417,303.8942462,278.0292373,0.914888126,-0.128332756,0.320235863,0.710465793,281.4161259,360.1556876,296.3463703,277.6588009,268.0180256,278.2870477,279.6628444,286.1490315
Arl13a,3.45748868,2.302826922,4.612150438,2.002821139,1.002033588,0.320299937,0.710519154,2.107985962,4.200066328,1.893587031,1.009668367,2.881914253,2.05377895,7.092898227,6.420010322
Mlh1,660.7153169,636.7278643,684.7027696,1.075346012,0.104800948,0.320411687,0.710678245,664.0155779,631.0599657,671.2766023,580.5593111,635.9424119,702.3924008,715.3694498,685.1068158
4930520O04Rik,10.06908099,8.005826735,12.13233524,1.515438148,0.599734971,0.320542581,0.710702191,5.269964904,3.150049746,9.467935153,14.13535714,8.64574276,16.4302316,15.19906763,8.254298985
Ankrd10,1352.075439,1310.233274,1393.917605,1.063869795,0.089321593,0.32051196,0.710702191,1380.730805,1258.969882,1348.233966,1252.998444,1493.792221,1377.058786,1258.4828,1446.336611
Iqcc,406.1844353,421.8473326,390.5215379,0.925741394,-0.111318862,0.320526916,0.710702191,471.1348624,358.0556544,441.2057781,416.9930356,420.759481,403.5675636,380.9899619,356.769145
Mark1,1.597550575,0.741532562,2.453568589,3.308780643,1.726299651,0.321007675,0.711005769,0,0,0.946793515,2.019336734,4.803190422,3.080668425,1.013271175,0.917144332
Snord65,13.63569719,11.37785025,15.89354413,1.39688463,0.482212872,0.321096855,0.711005769,6.323957885,14.70023215,11.36152218,13.12568877,20.17339977,19.51090002,10.13271175,13.75716498
Stx3,1802.106232,1744.309546,1859.902918,1.066268841,0.092571234,0.321062944,0.711005769,1690.604741,1804.978504,1834.885833,1646.769107,1877.086817,1940.821108,1893.803827,1727.899921
Etfdh,1682.936742,1631.13225,1734.741235,1.063519672,0.088846719,0.321249608,0.711005769,1759.114285,1540.374326,1700.441153,1524.599234,1863.637884,1700.52897,1659.738185,1715.0599
Chd9,1833.336738,1777.774036,1888.899441,1.062508172,0.087473938,0.32125386,0.711005769,1705.360643,1799.728421,1726.004578,1880.002499,2054.804863,1765.223007,1904.94981,1830.620086
Oxct1,9776.693097,9503.651072,10049.73512,1.057460448,0.080603704,0.320926188,0.711005769,10184.73417,9307.346982,9241.651502,9280.87163,10860.97418,10403.41727,9417.342303,9517.20673
Dmtf1,1695.628188,1749.404114,1641.852262,0.938520865,-0.091539276,0.321085944,0.711005769,1792.84206,1672.676415,1668.250174,1863.847806,1674.392181,1663.560949,1539.158915,1690.297003
Pigc,910.0251074,942.7294175,877.3207972,0.930617822,-0.103739279,0.320876132,0.711005769,1019.211212,977.5654378,894.7198719,879.4211477,951.9923417,847.1838168,779.2055338,930.9014967
Tsga10,244.8900148,256.0862101,233.6938195,0.912559171,-0.132009988,0.32128025,0.711005769,268.7682101,286.6545269,236.6983788,232.2237244,245.9233496,239.2652477,253.3177938,196.268887
Abhd6,53.88563432,60.64425235,47.1270163,0.777106065,-0.363816574,0.321277995,0.711005769,30.56579644,71.40112757,56.80761092,83.80247447,39.38616146,32.8604632,55.72991464,60.53152589
Tmem8b,20.30851966,23.09279041,17.5242489,0.758862337,-0.398089901,0.320923962,0.711005769,16.86388769,33.60053062,22.72304437,19.18369897,11.52765701,20.5377895,14.18579645,23.84575262
Xk,21.2604435,24.37557872,18.14530828,0.74440523,-0.425839904,0.321076833,0.711005769,40.05173327,25.20039797,16.09548976,16.15469387,19.21276169,21.56467897,16.21233881,15.59145364
C230035I16Rik,4.51489373,5.883790954,3.145996506,0.534688695,-0.903228921,0.321199689,0.711005769,10.53992981,3.150049746,3.787174061,6.058010202,0.960638084,3.080668425,3.039813526,5.50286599
Gprc5a,5.351485882,7.358530036,3.344441729,0.454498618,-1.137652189,0.320993916,0.711005769,4.215971923,4.200066328,17.98907679,3.029005101,0.960638084,1.026889475,4.053084701,7.337154653
Steap4,1.82596944,2.686731126,0.965207754,0.35924985,-1.476940541,0.32105629,0.711005769,0,2.100033164,6.627554607,2.019336734,0,0,2.026542351,1.834288663
Efcab4a,349.8882642,330.0633672,369.7131611,1.120127823,0.163663375,0.321500755,0.71113916,332.007789,269.8542616,311.4950665,406.8963519,340.0658819,311.1475109,380.9899619,446.6492895
1110004E09Rik,268.5695641,256.7774764,280.3616519,1.091846745,0.12677037,0.321465597,0.71113916,285.6320978,241.5038138,255.6342491,244.3397448,289.1520634,297.7979477,249.2647091,285.2318872
Poc5,619.8011647,597.3639048,642.2384246,1.075120909,0.104498916,0.321442388,0.71113916,616.5858938,614.2597004,585.1183924,573.4916325,626.3360311,667.4781587,660.6528063,614.4867022
1110037F02Rik,4453.102399,4584.3755,4321.829297,0.942730214,-0.085083128,0.321406963,0.71113916,4791.452091,4448.920258,4500.109578,4597.020075,4736.906395,4170.198158,4188.863039,4191.349596
Snord68,13.59561112,11.3958901,15.79533214,1.386055148,0.47098466,0.321627573,0.711213926,14.75590173,7.350116074,11.36152218,12.1160204,22.09467594,12.3226737,13.17252528,15.59145364
Sh3glb2,1156.328392,1118.687163,1193.969621,1.067295362,0.093959481,0.32171623,0.711213926,1196.282033,1086.767162,1144.67336,1047.026097,1125.867835,1190.164901,1257.469529,1202.376219
Txn2,2289.21564,2221.971223,2356.460057,1.060526812,0.084781095,0.321705053,0.711213926,2218.655225,2193.48464,2130.285409,2345.459617,2353.563307,2324.877771,2313.298093,2434.101056
Dnajb6,816.587071,844.1628608,789.0112812,0.934667133,-0.097475431,0.321580815,0.711213926,886.4080969,861.0135972,796.2533463,832.9764028,779.0774865,925.2274169,714.3561786,737.3840427
Rtcd1,866.3555218,896.5684911,836.1425525,0.932603098,-0.100664873,0.321734864,0.711213926,981.2674652,845.2633485,853.0609572,906.6821936,815.5817337,850.2644852,796.4311438,882.2928471
Siglece,330.9349389,262.5087165,399.3611613,1.521325336,0.605328706,0.321814189,0.711300709,259.2822733,448.3570805,226.2836501,116.1118622,376.5701291,720.8764114,330.3264032,169.6717014
Tmprss9,17.8281863,15.12501795,20.53135466,1.357443325,0.440891965,0.321939522,0.71140059,12.64791577,16.80026531,18.93587031,12.1160204,13.44893318,29.77979477,23.30523703,15.59145364
BC025920,38.77825883,34.64682144,42.90969622,1.238488682,0.308580685,0.32192424,0.71140059,41.10572625,27.30043113,37.87174061,32.30938775,24.9765902,55.45203164,52.69010112,38.52006193
Gjb2,1.585302007,0.767338329,2.403265686,3.13195053,1.647061425,0.322310659,0.712132064,0,1.050016582,0,2.019336734,0.960638084,1.026889475,3.039813526,4.585721658
Pafah1b1,9606.466745,9883.357659,9329.575831,0.94396825,-0.083189759,0.32243976,0.712328653,9945.477767,9506.850133,9626.996463,10454.10627,10197.17327,9025.331595,8822.552124,9273.246338
Tapt1,3776.270298,3889.188947,3663.351649,0.941932032,-0.086305133,0.32309315,0.713683301,3539.30843,4249.417107,3730.36645,4037.6638,3725.354492,3871.37332,3240.441219,3816.237564
Col3a1,152.0033884,173.6582408,130.3485359,0.750603803,-0.413876496,0.323292399,0.714034581,216.0685611,126.0019898,255.6342491,96.92816324,72.04785634,202.2972266,119.5659987,127.4830621
Atp8b1,106.7323483,81.37302808,132.0916686,1.623285648,0.698916892,0.323455178,0.714251444,75.88749462,39.90063011,35.03136006,174.6726275,141.2137984,74.96293167,61.80954169,250.3804026
Adipor2,6161.544516,6340.568679,5982.520353,0.943530566,-0.08385884,0.323471053,0.714251444,6466.246938,6062.795744,6380.441499,6452.790534,6414.18049,5489.751133,5961.074324,6065.075465
Nos2,12.08073667,8.772276714,15.38919663,1.754299042,0.810894694,0.323602428,0.714375003,2.107985962,4.200066328,22.72304437,6.058010202,11.52765701,24.6453474,16.21233881,9.171443317
Pkd1,3889.672579,3773.731032,4005.614126,1.06144664,0.086031848,0.32364773,0.714375003,3568.820233,4044.663874,3591.187803,3890.252218,3441.966257,3958.658926,4367.198766,4254.632555
Gm13253,184.5054632,193.9158655,175.0950609,0.902943452,-0.147292456,0.323624982,0.714375003,191.8267225,171.1527029,186.5183225,226.1657142,140.2531603,170.4636528,182.3888116,207.274619
Ccnb2,21.97942812,25.31356719,18.64528905,0.736572957,-0.441099664,0.323744108,0.714498901,37.94374731,19.95031506,31.244186,12.1160204,24.9765902,14.37645265,23.30523703,11.92287631
Rnf26,318.2773088,305.0122478,331.5423699,1.086980514,0.120326078,0.323852217,0.714634324,280.3621329,300.3047424,300.1335443,339.2485713,374.6488529,285.475274,340.4591149,325.5862377
